AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-71,"Transportation, Storage, and Distribution Managers",detailed,"105,580",0.6,28.16,36.2,47.22,60.87,78.26,"58,570","75,290","98,230","126,600","162,770",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,10-Nov,Compensation and Benefits Managers,broad,"139,470",1,37.04,47.46,61.31,78.79,#,"77,040","98,720","127,530","163,870",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-Nov,Compensation and Benefits Managers,detailed,"139,470",1,37.04,47.46,61.31,78.79,#,"77,040","98,720","127,530","163,870",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,20-Nov,Human Resources Managers,broad,"136,590",0.5,36.06,45.82,60.69,78.54,#,"75,000","95,310","126,230","163,360",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,21-Nov,Human Resources Managers,detailed,"136,590",0.5,36.06,45.82,60.69,78.54,#,"75,000","95,310","126,230","163,360",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,30-Nov,Training and Development Managers,broad,"128,800",0.7,30.95,43.74,57.76,77.65,99.72,"64,370","90,980","120,130","161,520","207,420",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-31,Training and Development Managers,detailed,"128,800",0.7,30.95,43.74,57.76,77.65,99.72,"64,370","90,980","120,130","161,520","207,420",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-00,Other Management Occupations,minor,"107,230",0.3,22.62,30.06,46.94,62.41,82.93,"47,040","62,520","97,630","129,820","172,490",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,10-Nov,"Farmers, Ranchers, and Other Agricultural Managers",broad,"78,440",2,18.37,24.01,35.12,46.4,60.74,"38,200","49,940","73,060","96,520","126,330",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-Nov,"Farmers, Ranchers, and Other Agricultural Managers",detailed,"78,440",2,18.37,24.01,35.12,46.4,60.74,"38,200","49,940","73,060","96,520","126,330",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,20-Nov,Construction Managers,broad,"108,210",0.8,28.87,37,47.55,61.11,78.75,"60,050","76,960","98,890","127,110","163,800",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,21-Nov,Construction Managers,detailed,"108,210",0.8,28.87,37,47.55,61.11,78.75,"60,050","76,960","98,890","127,110","163,800",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,30-Nov,Education and Childcare Administrators,broad,"99,280",0.3,23.13,35.53,45.68,59.91,76.84,"48,100","73,900","95,010","124,620","159,820",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-31,"Education and Childcare Administrators, Preschool and Daycare",detailed,"53,800",0.9,15,17.88,22.75,28.85,37.67,"31,200","37,200","47,310","60,010","78,350",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-32,"Education Administrators, Kindergarten through Secondary",detailed,"102,650",0.3,*,*,*,*,*,"61,480","77,450","98,420","125,520","153,520",TRUE,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-33,"Education Administrators, Postsecondary",detailed,"111,260",0.3,28.44,35.93,46.59,61.55,91.72,"59,150","74,730","96,910","128,020","190,770",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-39,"Education Administrators, All Other",detailed,"94,730",0.7,22.9,29.9,43.54,57.4,72.38,"47,630","62,190","90,560","119,400","150,540",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-40,Architectural and Engineering Managers,broad,"158,970",0.3,47.76,60.32,73.25,91.55,#,"99,350","125,470","152,350","190,420",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-41,Architectural and Engineering Managers,detailed,"158,970",0.3,47.76,60.32,73.25,91.55,#,"99,350","125,470","152,350","190,420",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-50,Food Service Managers,broad,"63,970",1.4,17.61,22.4,28.58,36.6,47.15,"36,630","46,590","59,440","76,130","98,070",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-51,Food Service Managers,detailed,"63,970",1.4,17.61,22.4,28.58,36.6,47.15,"36,630","46,590","59,440","76,130","98,070",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-70,Entertainment and Recreation Managers,broad,"76,430",1.2,18.19,23.38,30.42,45.29,60.22,"37,840","48,630","63,270","94,210","125,250",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-71,Gambling Managers,detailed,"89,190",1.6,22.87,28.92,36.98,48.16,70.08,"47,580","60,150","76,910","100,170","145,770",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-72,"Entertainment and Recreation Managers, Except Gambling",detailed,"73,810",1.4,17.8,23.01,29.81,43.69,59.67,"37,020","47,850","62,000","90,870","124,120",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-80,Lodging Managers,broad,"67,770",1.8,17.08,22.31,28.57,37.27,49.89,"35,530","46,400","59,430","77,510","103,780",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-81,Lodging Managers,detailed,"67,770",1.8,17.08,22.31,28.57,37.27,49.89,"35,530","46,400","59,430","77,510","103,780",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,10-Nov,Medical and Health Services Managers,broad,"119,840",0.3,29.22,37.38,48.72,65.26,98.86,"60,780","77,750","101,340","135,750","205,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-Nov,Medical and Health Services Managers,detailed,"119,840",0.3,29.22,37.38,48.72,65.26,98.86,"60,780","77,750","101,340","135,750","205,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,20-Nov,Natural Sciences Managers,broad,"156,110",0.7,36.08,48.75,66.3,97.55,#,"75,040","101,400","137,900","202,910",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,21-Nov,Natural Sciences Managers,detailed,"156,110",0.7,36.08,48.75,66.3,97.55,#,"75,040","101,400","137,900","202,910",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,30-Nov,Postmasters and Mail Superintendents,broad,"81,820",0,33.16,35.59,38.58,43.08,47.41,"68,970","74,030","80,250","89,610","98,610",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-31,Postmasters and Mail Superintendents,detailed,"81,820",0,33.16,35.59,38.58,43.08,47.41,"68,970","74,030","80,250","89,610","98,610",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-40,"Property, Real Estate, and Community Association Managers",broad,"70,030",1.4,14.78,20.39,28.47,38.18,59.94,"30,740","42,420","59,230","79,420","124,680",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-41,"Property, Real Estate, and Community Association Managers",detailed,"70,030",1.4,14.78,20.39,28.47,38.18,59.94,"30,740","42,420","59,230","79,420","124,680",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-50,Social and Community Service Managers,broad,"76,790",0.5,22.38,28.12,35.58,45.17,57.04,"46,550","58,490","74,000","93,950","118,650",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-51,Social and Community Service Managers,detailed,"76,790",0.5,22.38,28.12,35.58,45.17,57.04,"46,550","58,490","74,000","93,950","118,650",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-60,Emergency Management Directors,broad,"84,800",0.8,22.44,28.53,36.89,48.29,64.22,"46,670","59,350","76,730","100,450","133,580",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-61,Emergency Management Directors,detailed,"84,800",0.8,22.44,28.53,36.89,48.29,64.22,"46,670","59,350","76,730","100,450","133,580",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-70,Personal Service Managers,broad,"74,360",2.4,17.82,23.32,29.02,40.17,59.82,"37,060","48,500","60,360","83,560","124,420",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-71,Funeral Home Managers,detailed,"82,900",1.8,20.32,24.13,35.58,47.11,65.22,"42,260","50,200","74,000","97,980","135,660",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-79,"Personal Service Managers, All Other",detailed,"59,580",2.1,15.07,22.45,29.02,29.28,40.47,"31,350","46,700","60,360","60,890","84,170",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-90,Miscellaneous Managers,broad,"129,710",0.4,29.03,38.89,59.93,78.07,#,"60,390","80,890","124,650","162,380",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,Nov-99,"Managers, All Other",detailed,"129,710",0.4,29.03,38.89,59.93,78.07,#,"60,390","80,890","124,650","162,380",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-0000,Business and Financial Operations Occupations,major,"82,610",0.2,18.78,25.68,36.81,48.19,62.8,"39,060","53,410","76,570","100,220","130,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1000,Business Operations Specialists,minor,"80,380",0.3,18.63,24.28,36.56,47.81,62.03,"38,740","50,490","76,040","99,450","129,020",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1010,"Agents and Business Managers of Artists, Performers, and Athletes",broad,"116,410",4,22.78,29.4,37.7,78.33,#,"47,370","61,160","78,410","162,930",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,"116,410",4,22.78,29.4,37.7,78.33,#,"47,370","61,160","78,410","162,930",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1020,Buyers and Purchasing Agents,broad,"72,540",0.3,18.48,23.63,30.51,42.22,53.46,"38,430","49,150","63,470","87,820","111,200",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1020,Buyers and Purchasing Agents,detailed,"72,540",0.3,18.48,23.63,30.51,42.22,53.46,"38,430","49,150","63,470","87,820","111,200",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",broad,"70,850",0.5,20.43,23.86,31.11,39.14,48.6,"42,490","49,620","64,710","81,410","101,080",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,"70,960",0.5,19.95,23.86,31.29,39.37,48.7,"41,490","49,620","65,080","81,890","101,290",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1032,"Insurance Appraisers, Auto Damage",detailed,"68,180",1,22.71,28.29,30.13,38.03,44.08,"47,240","58,850","62,680","79,110","91,680",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1040,Compliance Officers,broad,"75,810",0.5,18.73,24.05,34.45,46.47,56.49,"38,950","50,020","71,650","96,660","117,500",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1041,Compliance Officers,detailed,"75,810",0.5,18.73,24.05,34.45,46.47,56.49,"38,950","50,020","71,650","96,660","117,500",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1050,Cost Estimators,broad,"73,740",0.5,18.69,23.85,31.33,42.89,55.62,"38,880","49,600","65,170","89,210","115,690",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1051,Cost Estimators,detailed,"73,740",0.5,18.69,23.85,31.33,42.89,55.62,"38,880","49,600","65,170","89,210","115,690",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1070,Human Resources Workers,broad,"71,210",0.4,18.06,23.15,30.04,39.77,54.5,"37,570","48,140","62,490","82,720","113,360",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1071,Human Resources Specialists,detailed,"70,720",0.4,18.12,23.12,29.95,38.99,52,"37,680","48,080","62,290","81,090","108,160",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1074,Farm Labor Contractors,detailed,"54,400",7.2,15.38,18.34,22.97,29.66,38.99,"31,990","38,140","47,770","61,700","81,100",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1075,Labor Relations Specialists,detailed,"77,070",1.1,11,23.71,37.03,48.16,60.74,"22,880","49,310","77,010","100,180","126,330",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1080,Logisticians and Project Management Specialists,broad,"94,530",0.3,23.44,30.3,39.43,58.13,74.29,"48,760","63,020","82,010","120,910","154,520",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1081,Logisticians,detailed,"79,230",0.5,21.71,28.72,37.03,47.44,58.84,"45,160","59,740","77,030","98,680","122,390",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1082,Project Management Specialists,detailed,"98,420",0.4,23.92,30.89,45.43,60.3,76.51,"49,750","64,250","94,500","125,430","159,140",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1110,Management Analysts,broad,"100,530",0.5,24.13,30.84,44.71,59.82,78.73,"50,190","64,150","93,000","124,430","163,760",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1111,Management Analysts,detailed,"100,530",0.5,24.13,30.84,44.71,59.82,78.73,"50,190","64,150","93,000","124,430","163,760",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1120,"Meeting, Convention, and Event Planners",broad,"57,850",0.9,14.51,18.48,23.79,32.44,46.26,"30,170","38,430","49,470","67,480","96,230",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1121,"Meeting, Convention, and Event Planners",detailed,"57,850",0.9,14.51,18.48,23.79,32.44,46.26,"30,170","38,430","49,470","67,480","96,230",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1130,Fundraisers,broad,"64,870",0.6,17.8,22.71,29.17,37.73,48.38,"37,020","47,250","60,660","78,470","100,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1131,Fundraisers,detailed,"64,870",0.6,17.8,22.71,29.17,37.73,48.38,"37,020","47,250","60,660","78,470","100,620",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1140,"Compensation, Benefits, and Job Analysis Specialists",broad,"73,810",0.5,20.56,23.94,30.83,40.25,51.04,"42,760","49,800","64,120","83,720","106,160",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"73,810",0.5,20.56,23.94,30.83,40.25,51.04,"42,760","49,800","64,120","83,720","106,160",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1150,Training and Development Specialists,broad,"67,620",0.6,15.07,22.62,29.6,38.71,49.64,"31,340","47,040","61,570","80,510","103,240",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1151,Training and Development Specialists,detailed,"67,620",0.6,15.07,22.62,29.6,38.71,49.64,"31,340","47,040","61,570","80,510","103,240",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1160,Market Research Analysts and Marketing Specialists,broad,"76,080",0.4,18.06,23.27,30.73,46.93,61.69,"37,570","48,400","63,920","97,600","128,320",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1161,Market Research Analysts and Marketing Specialists,detailed,"76,080",0.4,18.06,23.27,30.73,46.93,61.69,"37,570","48,400","63,920","97,600","128,320",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1190,Miscellaneous Business Operations Specialists,broad,"79,240",0.4,18.29,23.86,35.9,47.35,61.55,"38,050","49,630","74,670","98,490","128,030",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1199,"Business Operations Specialists, All Other",detailed,"79,240",0.4,18.29,23.86,35.9,47.35,61.55,"38,050","49,630","74,670","98,490","128,030",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2000,Financial Specialists,minor,"87,350",0.3,21.02,28.44,37.16,48.76,67.65,"43,720","59,150","77,300","101,430","140,710",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2010,Accountants and Auditors,broad,"83,980",0.4,23.06,29.21,37.14,47.98,62.01,"47,970","60,760","77,250","99,800","128,970",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2011,Accountants and Auditors,detailed,"83,980",0.4,23.06,29.21,37.14,47.98,62.01,"47,970","60,760","77,250","99,800","128,970",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2020,Property Appraisers and Assessors,broad,"70,050",1.4,17.08,22.62,29.49,38.97,58.07,"35,520","47,040","61,340","81,050","120,790",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2020,Property Appraisers and Assessors,detailed,"70,050",1.4,17.08,22.62,29.49,38.97,58.07,"35,520","47,040","61,340","81,050","120,790",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2030,Budget Analysts,broad,"84,240",0.4,23.72,30.17,38.43,48.91,59.83,"49,330","62,750","79,940","101,730","124,440",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2031,Budget Analysts,detailed,"84,240",0.4,23.72,30.17,38.43,48.91,59.83,"49,330","62,750","79,940","101,730","124,440",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2040,Credit Analysts,broad,"88,030",0.8,22.9,29.08,37.23,48.68,73.83,"47,630","60,490","77,440","101,250","153,560",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2041,Credit Analysts,detailed,"88,030",0.8,22.9,29.08,37.23,48.68,73.83,"47,630","60,490","77,440","101,250","153,560",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2050,Financial Analysts and Advisors,broad,"106,340",0.5,23.43,29.99,39.29,61.35,94.33,"48,730","62,380","81,730","127,610","196,200",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2051,Financial and Investment Analysts,detailed,"103,020",0.9,27.84,31.75,44.03,59.91,80.08,"57,900","66,030","91,580","124,610","166,560",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,"119,960",1,22.87,29.42,45.27,76.39,#,"47,570","61,200","94,170","158,890",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,"79,940",0.9,22.76,28.29,36.73,47.25,60.76,"47,330","58,840","76,390","98,270","126,380",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2054,Financial Risk Specialists,detailed,"110,610",0.9,28.54,37.17,48.08,63.42,82.21,"59,370","77,310","100,000","131,910","171,000",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,"96,180",0.6,23.47,29.96,39.14,58.67,77.33,"48,830","62,320","81,410","122,030","160,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,"96,180",0.6,23.47,29.96,39.14,58.67,77.33,"48,830","62,320","81,410","122,030","160,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2070,Credit Counselors and Loan Officers,broad,"78,040",0.8,16,22.62,29.82,46.67,63.42,"33,290","47,040","62,030","97,070","131,920",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,"50,430",1,16.94,18.22,22.87,28.55,36.17,"35,240","37,900","47,580","59,390","75,230",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,"80,570",0.8,15.64,22.83,30.47,47.18,66.5,"32,520","47,490","63,380","98,130","138,310",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,"55,750",0.8,13.83,17.27,23.51,33.5,46.55,"28,770","35,920","48,900","69,680","96,820",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,"63,200",0.3,16.95,20.96,27.3,38.74,49.44,"35,260","43,590","56,780","80,580","102,840",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,"51,080",1.4,11.51,14.59,22.26,29.86,41.09,"23,930","30,340","46,290","62,100","85,470",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2090,Miscellaneous Financial Specialists,broad,"80,370",1.5,18.38,24.1,35.21,47.44,62.02,"38,220","50,120","73,240","98,680","129,010",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,"80,370",1.5,18.38,24.1,35.21,47.44,62.02,"38,220","50,120","73,240","98,680","129,010",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"99,860",0.3,22.8,30.09,46.9,61.55,78.67,"47,430","62,590","97,540","128,030","163,640",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,"99,620",0.3,22.77,30.03,46.84,61.55,78.63,"47,360","62,460","97,430","128,020","163,550",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,"104,840",0.4,29.28,37.38,47.92,61.41,78.26,"60,900","77,750","99,680","127,740","162,770",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"102,210",0.5,29.17,37.32,47.73,60.95,75.97,"60,680","77,620","99,270","126,780","158,010",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"113,270",0.6,29.58,38.18,49.33,63.14,79.77,"61,520","79,400","102,600","131,340","165,920",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,"142,650",1.7,35.68,47.66,63.22,78.98,#,"74,210","99,140","131,490","164,280",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"142,650",1.7,35.68,47.66,63.22,78.98,#,"74,210","99,140","131,490","164,280",#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,"60,550",0.4,17.4,21.64,27.84,36.58,46.94,"36,180","45,020","57,910","76,080","97,630",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"71,350",0.7,18.54,23.51,30.17,38.57,49.24,"38,560","48,900","62,760","80,220","102,410",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"57,650",0.4,16.45,18.93,23.93,32.76,43.78,"34,220","39,380","49,770","68,130","91,060",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,"102,440",0.8,27.57,36.17,47.44,61.39,78.33,"57,350","75,230","98,680","127,690","162,930",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"120,650",0.7,30.41,40.32,57.94,73.06,81.2,"63,240","83,870","120,520","151,960","168,890",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,"96,550",0.9,23.5,30.36,46.5,59.88,72.79,"48,880","63,160","96,710","124,550","151,400",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,"121,840",2.5,30.41,38.99,59.34,75.07,81.49,"63,260","81,110","123,430","156,140","169,500",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"91,250",0.8,23.83,30.27,38.75,49.38,62.9,"49,560","62,970","80,600","102,720","130,830",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,"113,720",0.4,29.24,38.13,49.49,63.5,80.68,"60,820","79,320","102,930","132,070","167,810",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"96,650",1.1,22.86,30.21,44.71,58.94,74.64,"47,560","62,840","93,000","122,600","155,240",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,"120,990",0.4,30.99,43.69,58.05,73.06,81.04,"64,470","90,870","120,730","151,960","168,570",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,"97,710",0.7,23.54,34.57,47.22,59.88,73.68,"48,960","71,910","98,220","124,550","153,250",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,"81,320",1.1,18.4,24.57,37.03,48.4,62.39,"38,280","51,100","77,030","100,670","129,760",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,"95,460",2.3,18.53,27.51,38.41,60.63,80.87,"38,550","57,220","79,890","126,110","168,200",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"98,180",0.7,21.94,29.77,45.8,61.23,78.08,"45,630","61,920","95,270","127,360","162,410",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"98,180",0.7,21.94,29.77,45.8,61.23,78.08,"45,630","61,920","95,270","127,360","162,410",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"103,800",0.9,23.79,34.48,47.44,61.67,79.57,"49,490","71,720","98,680","128,270","165,500",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"125,300",2.4,30.41,38.61,50.91,73.71,99.43,"63,260","80,320","105,900","153,310","206,820",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"125,300",2.4,30.41,38.61,50.91,73.71,99.43,"63,260","80,320","105,900","153,310","206,820",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"112,430",1.1,29.69,37.91,51.97,64.8,81.49,"61,760","78,850","108,100","134,780","169,500",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"112,430",1.1,29.69,37.91,51.97,64.8,81.49,"61,760","78,850","108,100","134,780","169,500",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"95,830",2.1,23.41,29.78,39.59,57.33,77.33,"48,690","61,940","82,360","119,240","160,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"95,830",2.1,23.41,29.78,39.59,57.33,77.33,"48,690","61,940","82,360","119,240","160,850",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"99,450",1.1,23.72,33.71,45.95,60.48,75.62,"49,350","70,120","95,570","125,800","157,300",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"99,450",1.1,23.72,33.71,45.95,60.48,75.62,"49,350","70,120","95,570","125,800","157,300",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,"108,660",1.1,28.57,37.32,48.52,62.87,80.31,"59,430","77,620","100,910","130,770","167,040",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"108,660",1.1,28.57,37.32,48.52,62.87,80.31,"59,430","77,620","100,910","130,770","167,040",,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,"77,960",2.3,17.05,22.76,30.03,46.67,69.29,"35,460","47,330","62,460","97,080","144,120",,
